公园名称,公园位置,POI类别,POI名称,POI地址,POI位置,POI电话,POI评分,POI距离
紫凤体育公园,"112.976618,28.226664",公交地铁,紫凤体育公园东门停车场,新河路69号紫凤园,"112.977423,28.226971",[],[],86
紫凤体育公园,"112.976618,28.226664",公交地铁,紫凤体育公园南向停车场,新河路与新河巷交叉口东北80米,"112.976828,28.225806",[],[],97
紫凤体育公园,"112.976618,28.226664",公交地铁,新河(公交站),106路;11路;28路;357路;804路;907路,"112.975809,28.227224",[],[],100
紫凤体育公园,"112.976618,28.226664",公交地铁,紫凤公园停车场,五水场支路与五水厂支路交叉口西北40米,"112.977589,28.227207",[],[],112
紫凤体育公园,"112.976618,28.226664",公交地铁,湘江中路辅路-道路停车位,湘江中路与三一大道交叉口北80米,"112.975397,28.226537",[],[],120
紫凤体育公园,"112.976618,28.226664",公交地铁,地面停车场(出入口),五水厂支路与新河路交叉口东20米,"112.977872,28.226936",[],[],126
紫凤体育公园,"112.976618,28.226664",公交地铁,地面停车场,五水厂支路与新河路交叉口东20米,"112.977937,28.226864",[],[],131
紫凤体育公园,"112.976618,28.226664",公交地铁,停车场(出入口),新河路124号附近,"112.978123,28.226401",[],[],150
紫凤体育公园,"112.976618,28.226664",公交地铁,湘江二桥1号停车场,新河路69号紫凤体育公园,"112.978262,28.226804",[],[],162
紫凤体育公园,"112.976618,28.226664",公交地铁,停车场,新河路与黄兴北路交叉口西120米,"112.978831,28.226442",[],[],218
紫凤体育公园,"112.976618,28.226664",公交地铁,长沙市水质检测中心停车场(出入口),新河路8号附近,"112.975574,28.224833",[],[],228
紫凤体育公园,"112.976618,28.226664",公交地铁,长沙市水质检测中心停车场,新河路与湘江中路交叉口东40米,"112.975789,28.224747",[],[],228
紫凤体育公园,"112.976618,28.226664",公交地铁,瀚江府地下停车场(南门出入口),瀚江府地下停车场,"112.976939,28.229201",[],[],284
紫凤体育公园,"112.976618,28.226664",公交地铁,瀚江府地下停车场,湘江北路三段1200号瀚江府,"112.976818,28.229505",[],[],316
紫凤体育公园,"112.976618,28.226664",公交地铁,古开福寺地面停车场(入口),古开福寺地面停车场,"112.980288,28.226593",[],[],360
紫凤体育公园,"112.976618,28.226664",公交地铁,停车场(出入口),开福寺路与新河巷交叉口西60米,"112.976067,28.223403",[],[],367
紫凤体育公园,"112.976618,28.226664",公交地铁,湖南省粮食局停车场,开福寺地铁站1号口步行360米,"112.975574,28.223361",[],[],381
紫凤体育公园,"112.976618,28.226664",公交地铁,古开福寺地面停车场,黄兴北路与动力路交叉口东北80米,"112.980455,28.225664",[],[],392
紫凤体育公园,"112.976618,28.226664",公交地铁,停车场,开福寺路与新河巷交叉口西南60米,"112.976208,28.223144",[],[],393
紫凤体育公园,"112.976618,28.226664",公交地铁,湘江二桥2号停车场,开福寺地铁站出入口步行330米,"112.980329,28.225279",[],[],395
紫凤体育公园,"112.976618,28.226664",公交地铁,湘江二桥东高架桥停车场,新河路,"112.980686,28.226816",[],[],399
紫凤体育公园,"112.976618,28.226664",公交地铁,古开福寺地面停车场(出入口),古开福寺地面停车场(开福寺地铁站南口步行300米),"112.980265,28.225066",[],[],399
紫凤体育公园,"112.976618,28.226664",公交地铁,新河北(公交站),106路;11路;28路;357路;804路,"112.976166,28.230274",[],[],404
紫凤体育公园,"112.976618,28.226664",公交地铁,新水停车场站(公交站),357路,"112.980533,28.228246",[],[],422
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺文化广场地下停车场(出入口),开福寺文化广场地下停车场,"112.977653,28.222809",[],[],440
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺停车场,毛家桥街258号(开福寺地铁站1号口步行260米),"112.977736,28.222822",[],[],441
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺文化广场地下停车场,新河街道开福寺路161号开福寺文化广场(西南角),"112.978050,28.222903",[],[],441
紫凤体育公园,"112.976618,28.226664",公交地铁,湖南省粮食和物资储备局停车场(出入口),湘江中路15号附近,"112.975377,28.222653",[],[],462
紫凤体育公园,"112.976618,28.226664",公交地铁,玉麟阁停车场,开福寺路153号玉麟阁(开福寺地铁站1号口步行70米),"112.978763,28.222867",[],[],472
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺地铁站1号口,1号线,"112.979115,28.223028",[],[],473
紫凤体育公园,"112.976618,28.226664",公交地铁,竹山园粮油干货批发市场停车场,湘江中路竹山园粮油干货批发市场,"112.976077,28.222297",[],[],489
紫凤体育公园,"112.976618,28.226664",公交地铁,玉麟阁停车场(出入口),玉麟阁停车场(开福寺地铁站1号口步行60米),"112.978901,28.222697",[],[],495
紫凤体育公园,"112.976618,28.226664",公交地铁,竹山园粮油干货批发市场停车场(出入口),开福寺地铁站1号口步行320米,"112.977331,28.222215",[],[],500
紫凤体育公园,"112.976618,28.226664",公交地铁,长雅中学(公交站),283路;28路;2路;357路;520路;906路,"112.980753,28.229456",[],[],510
紫凤体育公园,"112.976618,28.226664",公交地铁,北辰三角洲E7区内部地下停车场(出入口),北辰三角洲E7区内部地下停车场,"112.981082,28.229035",[],[],511
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺东(公交站),167路;216路;282路;321路;357路;368路;406路;501路(北线);501路(南线);520路;907路,"112.980192,28.223307",[],[],512
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺站(公交站),106路;28路;321路;357路;406路;501路(北线);501路(南线);长株潭城际(S1),"112.980338,28.223261",[],[],525
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺站,开福寺路与黄兴北路交叉口东150米,"112.980234,28.223169",[],[],526
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺西(公交站),106路;11路;28路;321路;357路;406路;501路(北线);804路;907路,"112.974956,28.222135",[],[],529
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺站(南进站口),开福寺地铁站出入口旁,"112.980330,28.223187",[],[],531
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺站(南出站口),开福寺地铁站出入口旁,"112.980318,28.223168",[],[],532
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺地铁站南口,1号线,"112.980366,28.223153",[],[],536
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺地铁站(公交站),106路;167路;216路;282路;28路;321路;368路;520路;907路,"112.979376,28.222478",[],[],538
紫凤体育公园,"112.976618,28.226664",公交地铁,北辰三角洲E7区内部地下停车场,黄兴北路700号北辰三角洲奥城E7区,"112.981488,28.228912",[],[],539
紫凤体育公园,"112.976618,28.226664",公交地铁,华夏公交首末站(公交站),142路;283路;321路;906路,"112.982114,28.226840",[],[],539
紫凤体育公园,"112.976618,28.226664",公交地铁,福圣园停车场(出入口),黄兴北路与开福寺路交叉口南100米,"112.979148,28.222248",[],[],550
紫凤体育公园,"112.976618,28.226664",公交地铁,梦洁家纺湘江中路店地面停车场(出入口),梦洁家纺(湘江中路店)地面停车场,"112.975340,28.221842",[],[],551
紫凤体育公园,"112.976618,28.226664",公交地铁,湖南梦洁家纺股份有限公司停车场(出入口),湘江中路25号附近,"112.975340,28.221842",[],[],551
紫凤体育公园,"112.976618,28.226664",公交地铁,梦洁家纺(湘江中路店)地面停车场,湘江中路一段24号梦洁高端床上用品(竹山园店),"112.975268,28.221855",[],[],551
紫凤体育公园,"112.976618,28.226664",公交地铁,开福寺(地铁站),1号线,"112.979552,28.222438",[],[],551
晓园公园,"113.008393,28.195079",餐饮,胡记面粉店(湖南富丽华大酒店南),八一路与晓园路交叉口东南200米,"113.008500,28.195974",[],4.0,100
晓园公园,"113.008393,28.195079",餐饮,宝物珑,五一大道70号晓园公园内(西北角),"113.007575,28.195675",0731-88806599,4.0,104
晓园公园,"113.008393,28.195079",餐饮,鸭香全酱板鸭工厂店,五里牌街道八一路友谊阿波罗西门正对面,"113.008468,28.196240",[],4.1,129
晓园公园,"113.008393,28.195079",餐饮,崇贤馆,五一大道70号晓园公园,"113.009758,28.195142",15111029999,4.7,134
晓园公园,"113.008393,28.195079",餐饮,越来越好(小吃店),晓园路19号(长沙火车站地铁站1号口步行480米),"113.006977,28.195574",15367867496,4.2,149
晓园公园,"113.008393,28.195079",餐饮,杭州小笼包(长沙大厦店),晓园路社区卫生服务站东南门旁,"113.006937,28.195656",[],3.8,156
晓园公园,"113.008393,28.195079",餐饮,湘村小灶(火车站店),朝阳路228号(绝味鸭脖隔壁),"113.007420,28.193876",13574130229,4.5,164
晓园公园,"113.008393,28.195079",餐饮,湘潭人自制剁椒小炒肉粉手工面,晓园路25-27号,"113.006951,28.195852",15675112792,3.9,165
晓园公园,"113.008393,28.195079",餐饮,杨师傅·长沙口味菜,晓园路与五一大道交叉口北140米,"113.006952,28.195860",17680144020;19313120405,3.7,165
晓园公园,"113.008393,28.195079",餐饮,虾味仙老长沙龙虾馆,五一大道与晓园电器城路交叉口东北60米,"113.010034,28.194528",[],[],172
晓园公园,"113.008393,28.195079",餐饮,常德家菜馆(晓园路店),晓园路36号,"113.007198,28.196223",0731-82292113,3.7,173
晓园公园,"113.008393,28.195079",餐饮,鸭宗师王饺儿酱卤工厂店,八一路与晓园路交叉口东南140米,"113.008379,28.196672",[],3.6,177
晓园公园,"113.008393,28.195079",餐饮,刘记特色里脊肉(晓园店),晓园路50-2,"113.007211,28.196313",18673740723,4.3,179
晓园公园,"113.008393,28.195079",餐饮,毅哥家长沙本地菜,八一路35号逸兰酒店侧30米,"113.007869,28.196654",[],4.3,182
晓园公园,"113.008393,28.195079",餐饮,枣木牌北京烤鸭(晓园路店),晓园路39号,"113.006928,28.196093",18153795705,4.1,182
晓园公园,"113.008393,28.195079",餐饮,三津汤包,朝阳路与五一大道交叉口南40米,"113.007140,28.193846",15874839936,3.9,184
晓园公园,"113.008393,28.195079",餐饮,老院子茶苑,八一路7号(长沙火车站地铁站6号口步行460米),"113.007951,28.196739",13787318518,3.9,189
晓园公园,"113.008393,28.195079",餐饮,益阳麻辣烫(湘运小区店),晓园路52号湘运小区,"113.007211,28.196429",[],3.8,189
晓园公园,"113.008393,28.195079",餐饮,彭厨(八一店),八一路35号(长沙火车站地铁站6号口步行420米),"113.008449,28.196787",0731-84915777;13142036677,4.9,190
晓园公园,"113.008393,28.195079",餐饮,大厨小炒湘菜馆,车站中路与五一大道交叉口西北100米,"113.010314,28.195364",15111493377,4.0,191
晓园公园,"113.008393,28.195079",餐饮,忆味活鱼家菜馆,五里牌街道(长沙火车站地铁站6号口步行100米),"113.010362,28.195334",15074980581;18711046990,4.0,195
晓园公园,"113.008393,28.195079",餐饮,海底捞火锅(阿波罗广场店),五里牌街道八一路1号阿波罗商业广场3层,"113.009711,28.196419",0731-85507044;0731-85507714,4.5,197
晓园公园,"113.008393,28.195079",餐饮,岳阳烧烤,朝阳路与五一大道交叉口南40米,"113.007084,28.193715",18874038140,3.9,198
晓园公园,"113.008393,28.195079",餐饮,唐记东厨.老师傅东安鸡,晓园路41号附近,"113.006961,28.196451",15377311258,4.5,207
晓园公园,"113.008393,28.195079",餐饮,原味粉店(朝阳路总店),朝阳街道五一东路5号-218号(长沙火车站地铁站1号口步行370米),"113.007093,28.193563",13378015687,4.1,211
晓园公园,"113.008393,28.195079",餐饮,新华楼(车站店),五一大道56号长沙大厦F1层,"113.006855,28.193726",0731-84127048,4.2,213
晓园公园,"113.008393,28.195079",餐饮,星巴克(阿波罗商业广场店),八一路1号阿波罗商业广场1楼,"113.009405,28.196935",0731-89821562,4.8,229
晓园公园,"113.008393,28.195079",餐饮,麦当劳(阿波罗商业广场餐厅),车站中路345号阿波罗商业广场1F层,"113.009531,28.196936",0731-82287721,4.4,234
晓园公园,"113.008393,28.195079",餐饮,渔娘鱼汤泡饭(长沙大厦南栋写字楼店),长沙大厦南栋写字楼,"113.006855,28.193453",[],4.4,235
晓园公园,"113.008393,28.195079",餐饮,爱情麻辣烫(八一店),晓园路68号门面,"113.007260,28.196970",18975166302;19911364646,4.1,238
晓园公园,"113.008393,28.195079",餐饮,马季潮汕菜(长沙大厦店),五一大道长沙大厦57号,"113.006458,28.193783",0731-85818158,3.8,238
晓园公园,"113.008393,28.195079",餐饮,老长沙市井湘菜馆,车站中路与五一大道交叉口北40米,"113.010838,28.194920",[],3.6,240
晓园公园,"113.008393,28.195079",餐饮,湘一浏阳蒸菜馆,车站中路与五一大道交叉口北60米,"113.010851,28.195111",[],3.7,241
晓园公园,"113.008393,28.195079",餐饮,浙湘汇(长沙大厦南栋写字楼店),长沙大厦南栋写字楼,"113.006847,28.193388",[],3.7,241
晓园公园,"113.008393,28.195079",餐饮,常德津市刘聋子粉店,晓园路72号,"113.007338,28.197053",13477803712;13974822425,4.3,242
晓园公园,"113.008393,28.195079",餐饮,茶颜悦色(火车站一店),长沙火车站地铁站6号口步行110米,"113.010827,28.194679",0731-85573395;16673161311,4.6,242
晓园公园,"113.008393,28.195079",餐饮,松花江饺子馆(五一店),五一大道102号(湖南省商务厅一楼),"113.005900,28.194556",0731-84461492,4.6,251
晓园公园,"113.008393,28.195079",餐饮,酱香面馆(泰成大厦店),车站中路472号(长沙火车站地铁站6号口旁),"113.010939,28.195406",[],4.2,252
晓园公园,"113.008393,28.195079",餐饮,聚缘家常菜(泰成大厦店),车站中路464号(长沙火车站地铁站6号口步行90米),"113.010948,28.195667",13875881970,3.4,259
晓园公园,"113.008393,28.195079",餐饮,家园新厨,车站中路与五一大道交叉口北100米,"113.011043,28.195501",[],4.0,264
晓园公园,"113.008393,28.195079",餐饮,资溪面包(长株潭汽车站店),"车站中路337号,长株潭汽车站进出口处","113.010938,28.196166",0731-82255667;18815255596;19118956199,4.4,277
晓园公园,"113.008393,28.195079",餐饮,鱼味轩湘菜馆,阿波罗商业广场东门南70米,"113.010948,28.196175",[],3.6,278
晓园公园,"113.008393,28.195079",餐饮,三津汤包(燕山街店),燕山街220号,"113.010974,28.196166",19972481990,4.1,280
晓园公园,"113.008393,28.195079",餐饮,富临美食(富丽华店),八一路88号(湖南富丽华大酒店2-3楼),"113.007803,28.197580",0731-82298888;18374892108,4.8,284
晓园公园,"113.008393,28.195079",餐饮,新芙蓉湖南菜(八一店),韭菜园街道八一路38号锦华时代大厦1层,"113.009208,28.197533",0731-82826588;13807481602,4.6,284
晓园公园,"113.008393,28.195079",餐饮,小羊龙虾'烤羊腿羊排'烧烤'火锅(锦华时代店),八一路38号锦华时代一楼门面,"113.009270,28.197557",15084936608,3.8,288
晓园公园,"113.008393,28.195079",餐饮,粉滋味,车站中路与五一大道交叉口西南60米,"113.010759,28.193525",[],3.8,289
晓园公园,"113.008393,28.195079",餐饮,一颗毛辣果•贵州酸汤牛肉火锅(八一路店),八一路38号一楼,"113.009288,28.197559",17730371111,4.2,289
晓园公园,"113.008393,28.195079",餐饮,常德粉馆(锦华时代店),八一路38号锦华时代F1层,"113.009276,28.197582",[],3.7,291
晓园公园,"113.008393,28.195079",餐饮,广粥味(锦华时代店),八一路38号锦华时代2号楼,"113.009351,28.197567",13975110399;18711085011,3.7,292
晓园公园,"113.008393,28.195079",住宿,山水时尚酒店(长沙五一广场火车站地铁站店),五一东路47号(长沙火车站地铁站1号口步行270米),"113.007643,28.193609",0731-84506888,4.7,179
晓园公园,"113.008393,28.195079",住宿,宜必思尚品酒店(长沙火车站地铁站店),五一大道34号(长沙火车站地铁站1号口步行100米),"113.010172,28.194513",0731-82918666,4.8,185
晓园公园,"113.008393,28.195079",住宿,逸兰酒店(长沙八一路阿波罗店),八一路35号(长沙火车站地铁站6号口步行400米),"113.008187,28.196522",0731-85187666;18008499090,4.0,161
晓园公园,"113.008393,28.195079",住宿,长沙金湖宾馆(火车站店),车站中路263号晓园大厦二楼,"113.009980,28.195245",15608419800;18569035681,3.5,156
晓园公园,"113.008393,28.195079",住宿,长乐酒店(长沙火车站晓园公园店),晓园路11号晓园公园西门正对面,"113.006931,28.195288",0731-85056092;13055175315,3.2,145
晓园公园,"113.008393,28.195079",住宿,桔子酒店(长沙五一广场袁家岭地铁站店),五一大道59号长沙大厦,"113.006528,28.193727",0731-82866330,4.7,236
晓园公园,"113.008393,28.195079",住宿,橙果酒店(火车站店),五一大道1号(长沙火车站地铁站1号口旁),"113.010184,28.193682","0731-88336699;19198079691;0731-88336699,0",4.5,234
晓园公园,"113.008393,28.195079",住宿,醒山纪沙野酒店(长沙五一大道长沙火车站地铁站店),朝阳路311号(长沙火车站地铁站1号口步行460米),"113.006607,28.193422",0731-88156688,4.7,254
晓园公园,"113.008393,28.195079",住宿,长沙国旅宾馆,晓园大厦11层(长沙火车站地铁站1号口步行210米),"113.009751,28.195136",0731-85863702,2.3,133
晓园公园,"113.008393,28.195079",住宿,IU酒店(长沙火车站地铁站店),车站中路309号(火车站对面),"113.010916,28.195586",0731-89821777,4.7,253
晓园公园,"113.008393,28.195079",住宿,长沙湘航酒店(长沙火车站店),"朝阳路226号(朝阳路与五一大道交汇处东南角,近机场大巴始发站)","113.007098,28.193771",0731-82952632;13755139428,4.5,193
晓园公园,"113.008393,28.195079",住宿,晓园精选酒店,车站中路263号(长沙火车站地铁站6口步行140米),"113.010768,28.194535",0731-85143878;13973148023,4.3,240
晓园公园,"113.008393,28.195079",住宿,维也纳酒店(五一大道火车站地铁站店),五里牌车站中路305号泰成大厦1层,"113.010935,28.195498","0731-89716888;18107312788;0731-89716888,0",3.8,253
晓园公园,"113.008393,28.195079",住宿,你好酒店(长沙五一广场袁家岭地铁站店),五一大道59号长沙大厦F1层,"113.006286,28.193808",0731-88164999,4.8,250
晓园公园,"113.008393,28.195079",住宿,星成上品酒店(长沙火车站地铁站店),五一大道2号(长沙火车站地铁站1号口步行100米),"113.010354,28.194478",0731-88590880;0731-88590882;13713693075,3.7,203
晓园公园,"113.008393,28.195079",住宿,如家酒店(长沙火车站地铁站店),车站中路279号(长沙火车站地铁站6口步行80米),"113.010802,28.194821",0731-85795298,4.2,238
晓园公园,"113.008393,28.195079",住宿,全佳酒店(长沙火车站出站口店),车站中路277号(长沙火车站地铁站6号口步行70米),"113.010779,28.195068",0731-85380668,4.1,234
晓园公园,"113.008393,28.195079",住宿,如家派柏云酒店(长沙火车站地铁站店),车站中路279号(长沙火车站地铁站6号口步行80米),"113.010790,28.194870",0731-85820798;18175890180,4.1,236
晓园公园,"113.008393,28.195079",住宿,汉唐四季酒店(五一广场长沙站地铁站店),"车站中路319号(长株谭汽车站旁,火车站广场对面)","113.010948,28.195939",0731-88102997;18390960638,4.4,268
晓园公园,"113.008393,28.195079",住宿,长沙友谊旅馆,车站中路263号晓园大厦F8层,"113.009959,28.195012",13879068821;13979002749,4.5,153
晓园公园,"113.008393,28.195079",住宿,湖南富丽华大酒店,八一路88号,"113.008068,28.197913",0731-82298888,4.9,317
晓园公园,"113.008393,28.195079",住宿,轩华酒店(长沙火车站店),晓园路11号2层(长沙火车站地铁站1号口步行470米),"113.006938,28.195180",19083138569,2.7,143
晓园公园,"113.008393,28.195079",住宿,华驿酒店(长沙市芙蓉区火车站店),车站中路287号(长沙火车站地铁站6号口旁),"113.010860,28.195247",0731-88652126;13378913358,4.4,242
晓园公园,"113.008393,28.195079",住宿,都市118精选酒店(长沙火车站五一大道店),五一大道65号(袁家岭地铁站2号口步行440米),"113.005685,28.193917",0731-82229033;0731-85211033,4.5,295
晓园公园,"113.008393,28.195079",住宿,嘀嘀酒店(长沙五一大道火车站地铁站店),车站中路239号(长沙火车站地铁站2号口旁),"113.010817,28.193154",0731-88251139;0731-88651139,4.9,320
晓园公园,"113.008393,28.195079",住宿,如家酒店(长沙五一大道火车站地铁站店),朝阳街街道五一大道77号,"113.005304,28.193924","19091759880;0731-85451777,9",4.8,329
晓园公园,"113.008393,28.195079",住宿,宜致酒店(长沙五一广场火车站店),五一大道77-1号(袁家岭地铁站2号口步行400米),"113.005305,28.193949",0731-88826988;13357318188,4.8,328
晓园公园,"113.008393,28.195079",住宿,长沙火车站五一广场桔子水晶酒店,韭菜园街道八一路58号,"113.006450,28.197555",0731-85909999,4.9,335
晓园公园,"113.008393,28.195079",住宿,喆啡酒店(长沙火车站地铁站店),八一路10号天佑大厦,"113.010130,28.197565",0731-88335577;0731-88557788;13974938782,4.5,325
晓园公园,"113.008393,28.195079",住宿,凯泽电竞酒店(长沙火车站店),韭菜园街道八一路38号锦华时代大厦401,"113.009017,28.197575",17373152365,4.7,284
晓园公园,"113.008393,28.195079",住宿,趣柯里酒店(长沙五一广场袁家岭地铁站店),五一大道79号(袁家岭地铁站2号口步行370米),"113.004950,28.193826",0731-82253666,5.0,365
晓园公园,"113.008393,28.195079",住宿,浩克轻奢电竞酒店(长沙火车站店),车站中路239号怡程酒店2楼,"113.010710,28.192904",19974885999,4.8,332
晓园公园,"113.008393,28.195079",住宿,诗柏云酒店(五一广场长沙火车站地铁站店),车站中路与五一大道交叉口东北160米,"113.011845,28.195552",19918982360,4.8,342
晓园公园,"113.008393,28.195079",住宿,五一大道酒店,朝阳路与五一大道交叉口南40米,"113.007078,28.193786",0731-82866330,4.9,193
晓园公园,"113.008393,28.195079",住宿,长沙温暖山丘青年旅舍,五一东村8栋202室,"113.007189,28.192953",13973136576,4.7,264
晓园公园,"113.008393,28.195079",住宿,如家酒店·neo(长沙火车站八一路省公安厅店),八一路76号,"113.005693,28.197479","0731-88210111;0731-88210555,9",4.8,376
晓园公园,"113.008393,28.195079",住宿,越界臻品酒店(长沙火车站店),八一路10号越界天佑大厦一楼大厅,"113.010148,28.197554",0731-85900100;0731-85900122,4.5,324
晓园公园,"113.008393,28.195079",住宿,好捷连锁酒店(长沙火车站五一大道店),五一大道77号人健大厦F1层,"113.005479,28.193933",0731-82567769;13548976926,4.4,313
晓园公园,"113.008393,28.195079",住宿,叁秋女生青年旅舍(长沙火车站店),八一路38号锦华时代大厦1216房,"113.009403,28.197681",19386992499,5.0,306
晓园公园,"113.008393,28.195079",住宿,长沙温乐酒店(长沙火车站店),八一路68号301,"113.009587,28.197618",19108465555,4.4,305
晓园公园,"113.008393,28.195079",住宿,如家素柏·云酒店(长沙五一大道火车站地铁站店),车站中路21号凯旋国际B座,"113.010557,28.192626",19896237468,3.9,345
晓园公园,"113.008393,28.195079",住宿,长沙银河星宿青年旅舍,八一路38号锦华时代大厦23层2301,"113.009290,28.197799",17773101898,4.1,315
晓园公园,"113.008393,28.195079",住宿,长沙条行马青年旅舍,车站中路21号凯旋国际城A座1202室,"113.010038,28.192551",19118999338,4.7,324
晓园公园,"113.008393,28.195079",住宿,新唯柯酒店(长沙五一广场火车站地铁站店),车站中路452号(长沙火车站地铁站5号口步行20米),"113.011945,28.195302",19918982360,4.9,349
晓园公园,"113.008393,28.195079",住宿,即氪·Mini电竞酒店(长沙火车站店),朝阳街道车站中路21号鸿运·凯旋国际B栋1707房,"113.010258,28.192499",18570720205,4.8,340
晓园公园,"113.008393,28.195079",住宿,等风来青年旅舍(长沙火车站店),车站中路21号凯旋国际A栋8层810,"113.010000,28.192551",13170407210;18153793261,4.7,322
晓园公园,"113.008393,28.195079",住宿,长沙三木青年客栈,车站中路21号凯旋国际A栋809室,"113.010045,28.192524",18153793261,4.8,327
晓园公园,"113.008393,28.195079",住宿,山水时尚酒店长沙五一大道火车站地铁站店大堂,五一东路47号山水时尚酒店(长沙五一大道火车站地铁站店),"113.007752,28.193692",[],[],166
晓园公园,"113.008393,28.195079",住宿,长沙洁诚家庭公寓,朝阳街五一东村001号0001栋301,"113.009442,28.192641",13786125262,4.1,290
晓园公园,"113.008393,28.195079",住宿,清风徐来客栈(长沙火车站地铁站店),八一路20号日出东方大厦9楼,"113.009618,28.197699",18390886818,4.7,315
晓园公园,"113.008393,28.195079",购物,宝物珑,五一大道70号晓园公园内(西北角),"113.007575,28.195675",0731-88806599,4.0,104
晓园公园,"113.008393,28.195079",购物,大地音响(晓园大厦1栋店),车站中路263号晓园大厦F1层,"113.009727,28.195170",[],3.4,131
晓园公园,"113.008393,28.195079",购物,湘汇636晨慧烟酒店(晓园大厦店),五里牌街道附2号晓园大厦101,"113.009736,28.195128",15386408375,3.9,131
晓园公园,"113.008393,28.195079",购物,贵州茅台(阿波罗商业广场店),晓园大厦北门旁(长沙火车站地铁站6号口步行130米),"113.009816,28.195254",[],3.5,140
晓园公园,"113.008393,28.195079",购物,家业棋牌室(晓园大厦店),晓园大厦102室(长沙火车站地铁站6号口步行150米),"113.009825,28.195236",18873174444,3.7,141
晓园公园,"113.008393,28.195079",购物,华兰名烟名酒名茶形象总店,晓园路9号(长沙火车站地铁站6号口步行480米),"113.006937,28.195138",0731-82283597,4.4,143
晓园公园,"113.008393,28.195079",购物,花开相爱鲜花店,车站中路263号晓园大厦1层103号,"113.009901,28.195239",13607312393;13715114517,4.0,149
晓园公园,"113.008393,28.195079",购物,吉盟超市(晓园路店),八一路阿波罗商业广场一楼,"113.007211,28.195958",13787000521,4.2,151
晓园公园,"113.008393,28.195079",购物,珊珊便利店,五一大道与朝阳路交叉口东南80米,"113.007734,28.193815",[],[],154
晓园公园,"113.008393,28.195079",购物,金华丽湘绣,五一大道49(长沙火车站地铁站1号口步行270米),"113.007462,28.193875",0731-84467695,3.8,162
晓园公园,"113.008393,28.195079",购物,Tineco添可(长沙友阿电器阿波罗广场店),八一路阿波罗商业广场,"113.009165,28.196399",13548774950;13975122097,3.9,165
晓园公园,"113.008393,28.195079",购物,中国移动4G,龙骧交通发展集团有限责任公司晓园宿舍西门旁,"113.007194,28.196126",13548746668;13975102376,3.8,165
晓园公园,"113.008393,28.195079",购物,偶遇,晓园路26号(长沙火车站地铁站6口步行460米),"113.007194,28.196126",13975108610,3.9,165
晓园公园,"113.008393,28.195079",购物,老长沙,五一东路橙果大酒店旁,"113.010016,28.194531",18073607625;19313166844,3.8,170
晓园公园,"113.008393,28.195079",购物,肖德食品店,八一路与晓园路交叉口东南140米,"113.008381,28.196647",13574847809,3.6,174
晓园公园,"113.008393,28.195079",购物,友阿电器(阿波罗商业广场店),八一路1号(阿波罗商业广场一楼西区),"113.008843,28.196602",0731-82292286,4.7,175
晓园公园,"113.008393,28.195079",购物,贵知便利店,五一东路2号晓园步行街,"113.010185,28.194965",18932466083,4.0,176
晓园公园,"113.008393,28.195079",购物,诚小臣烟酒(长沙五一广场火车站店),五一大道与朝阳路交叉口东南100米,"113.007704,28.193612",18900761593,4.1,176
晓园公园,"113.008393,28.195079",购物,金苹果国际大市场(阿波罗商业广场店),八一路1号阿波罗商业广场3F层,"113.009066,28.196554",[],3.8,176
晓园公园,"113.008393,28.195079",购物,百诚超市批发,五一大道36号(长沙火车站地铁站1号口步行150米),"113.010073,28.194490",18229912488,3.9,177
晓园公园,"113.008393,28.195079",购物,快乐惠(凌胖食品店),车站中路289号(五里牌街道办事处旁),"113.010207,28.195256",[],3.7,179
晓园公园,"113.008393,28.195079",购物,嘉乐涵食品店(湘运小区店),晓园路50号,"113.007211,28.196360",[],4.1,183
晓园公园,"113.008393,28.195079",购物,依心坊,晓园路43号,"113.006975,28.196186",[],3.7,185
晓园公园,"113.008393,28.195079",购物,绿叶水果(长沙大厦店),朝阳街道朝阳路228-1号,"113.007110,28.193846",19107316583;4000498488,4.3,186
晓园公园,"113.008393,28.195079",购物,喜点烟酒,五里牌街道五一大道26一3号,"113.010321,28.195147",15974258808,4.2,189
晓园公园,"113.008393,28.195079",购物,车场平价超市(阿波罗商业广场店),阿波罗商业广场北2门西100米,"113.008422,28.196821",[],3.6,193
晓园公园,"113.008393,28.195079",购物,昕昕烟酒,晓园路51号,"113.006937,28.196319",[],4.0,198
晓园公园,"113.008393,28.195079",购物,芝麻开门(阿波罗专营店),八一路1号阿波罗商业广场,"113.009677,28.196470",[],3.5,199
晓园公园,"113.008393,28.195079",购物,民航特产超市,朝阳路228号(长沙火车站地铁站1号口步行360米),"113.007078,28.193663",18711183470,4.2,203
