公园名称,公园位置,POI类别,POI名称,POI地址,POI位置,POI电话,POI评分,POI距离
紫凤体育公园,"112.976618,28.226664",购物,佛结缘神像龛批发,开福寺路177号(长沙历史步道后面),"112.977352,28.223242",0731-84810791;13786133205,3.9,387
紫凤体育公园,"112.976618,28.226664",购物,窗之恋布艺,新河路266号,"112.980585,28.226643",[],3.9,389
紫凤体育公园,"112.976618,28.226664",购物,梦之帘软装,新河路236号定制窗帘卷帘百叶墙纸墙布安装,"112.980585,28.226643",15660226336,4.3,389
紫凤体育公园,"112.976618,28.226664",购物,衣袜,新河路与黄兴北路交叉口东40米,"112.980598,28.226626",[],3.4,390
紫凤体育公园,"112.976618,28.226664",学校,清水塘北辰实验小学,凤嘴路与新河北堤巷交叉口东北140米,"112.978111,28.229501",[],[],348
紫凤体育公园,"112.976618,28.226664",学校,长沙市开福区教育局北辰第三幼儿园,江天路33号,"112.978328,28.231306",[],[],543
紫凤体育公园,"112.976618,28.226664",学校,二十一世纪幼儿园(紫凤路),江天路北辰三角奥城D3区103-2号门面西南方向85米,"112.979384,28.231992",0731-89608068,[],652
紫凤体育公园,"112.976618,28.226664",学校,长雅中学,江天路260号,"112.983043,28.228983",0731-82667899,[],680
紫凤体育公园,"112.976618,28.226664",学校,长沙市开福区紫凤小学,华夏路北桥新村,"112.983837,28.227026",[],[],709
紫凤体育公园,"112.976618,28.226664",学校,天健芙蓉盛世幼儿园,华夏路140号(开福寺地铁站南口步行480米),"112.984510,28.224263",[],[],818
紫凤体育公园,"112.976618,28.226664",学校,清水塘北辰小学,江天路附近,"112.983625,28.230891",[],[],832
紫凤体育公园,"112.976618,28.226664",学校,珈琳凯乐国际幼稚园,湘江中路一段52号(开福寺地铁站2号口步行430米),"112.977931,28.219213",0731-89711321,4.7,839
紫凤体育公园,"112.976618,28.226664",学校,金色卡通潘家坪幼儿园,潘家坪路(开福寺地铁站3号口步行430米),"112.982230,28.220882",15673279658,[],846
紫凤体育公园,"112.976618,28.226664",学校,开福区教育局北辰第一幼儿园,秋月路,"112.983133,28.232360",0731-84632568,[],900
紫凤体育公园,"112.976618,28.226664",学校,长沙市开福区君悦幼儿园,伍家岭北君悦香邸87号,"112.983908,28.231839",0731-88446666,0.0,918
紫凤体育公园,"112.976618,28.226664",学校,长沙市林海职业培训学校,新河路470号2层,"112.986115,28.228006",0731-85521802,4.3,943
紫凤体育公园,"112.976618,28.226664",学校,新竹小学,油铺街321号,"112.975940,28.218066",[],[],959
紫凤体育公园,"112.976618,28.226664",学校,华德福君悦幼竹园,君悦香邸8栋1单元101,"112.985198,28.231229",[],[],983
紫凤体育公园,"112.976618,28.226664",学校,长沙师范附属特立小学,潘家坪路与芙蓉中路辅路交叉口西220米,"112.985043,28.221615",0731-85046760,[],999
紫凤体育公园,"112.976618,28.226664",文体中心,长沙市紫凤园三人制篮球场,新河路69号紫凤公园,"112.977378,28.226875",15116110985;18890359257,4.1,78
紫凤体育公园,"112.976618,28.226664",文体中心,相约紫凤,新河路69号,"112.977375,28.227023",[],3.8,84
紫凤体育公园,"112.976618,28.226664",文体中心,红旺棋牌室,新河路与黄兴北路交叉口东北80米,"112.980911,28.227428",[],4.0,429
紫凤体育公园,"112.976618,28.226664",文体中心,PawsandPlay出去玩,新河街道江天路6号瀚江府G层37-38,"112.978840,28.231146",19207310335,4.4,544
紫凤体育公园,"112.976618,28.226664",文体中心,来·普拉提叭,江天路与湘江北路交叉口东南60米,"112.977095,28.231650",[],1.2,557
紫凤体育公园,"112.976618,28.226664",文体中心,健时光健身私教馆(北辰瀚江府店),江天路55号,"112.979667,28.230908",[],4.2,559
紫凤体育公园,"112.976618,28.226664",文体中心,COMMUNE,湘江北路与江天路交叉口西80米,"112.975770,28.231635",[],3.4,559
紫凤体育公园,"112.976618,28.226664",文体中心,海信电竞网咖(开福寺路店),开福寺路55号(开福寺地铁站南口步行50米),"112.980749,28.223147",15707485687,4.4,563
紫凤体育公园,"112.976618,28.226664",文体中心,HUUTEA喝㐅壶城市精品茶客厅(北辰形象店),黄兴北路700号北辰三角洲E7区G15号门面,"112.981020,28.230310",13212629112,4.4,592
紫凤体育公园,"112.976618,28.226664",文体中心,楼下小酒馆,江天路与紫凤路交叉口西北100米,"112.978133,28.231949",[],3.8,606
紫凤体育公园,"112.976618,28.226664",文体中心,楼下Cocktail&Whisky Bar,新河街道北辰三角洲D3区1037商铺,"112.978220,28.231941",13667393888,4.2,608
紫凤体育公园,"112.976618,28.226664",文体中心,湘晨羽毛球馆,华夏路119号7层(开福寺地铁站南口步行390米),"112.982454,28.224608",0731-84125979,4.1,616
紫凤体育公园,"112.976618,28.226664",文体中心,春之声台球俱乐部(华夏店),华夏路112号附近华夏大厦5层,"112.982514,28.224499",0731-84711147,3.9,626
紫凤体育公园,"112.976618,28.226664",文体中心,Weekend吉舍,新河街道群芳园3栋一楼吉舍,"112.981061,28.222601",15616240713,3.9,628
紫凤体育公园,"112.976618,28.226664",文体中心,瑞利羽毛球馆,华夏路与开福寺路交叉口北100米,"112.982409,28.224229",[],3.6,629
紫凤体育公园,"112.976618,28.226664",文体中心,康迪台球城(华夏店),华夏新一佳3楼(开福寺地铁站南口步行390米),"112.982596,28.224606",15802654602,3.8,629
紫凤体育公园,"112.976618,28.226664",文体中心,星汇慢摇吧,华夏路与开福寺路交叉口北140米,"112.982610,28.224631",13874954852;18569429493,4.2,629
紫凤体育公园,"112.976618,28.226664",文体中心,沸冰点电竞网咖,华夏路298号,"112.982994,28.225993",[],4.5,629
紫凤体育公园,"112.976618,28.226664",文体中心,长沙华千星汇量贩娱乐有限公司,新河街道华夏1号华夏市场401.502号三楼,"112.982550,28.224447",[],3.6,632
紫凤体育公园,"112.976618,28.226664",文体中心,花花世界私影游戏俱乐部,华夏路119号6楼A02房,"112.982696,28.224681",15574944777,3.9,635
紫凤体育公园,"112.976618,28.226664",公交地铁,紫凤体育公园东门停车场,新河路69号紫凤园,"112.977423,28.226971",[],[],86
紫凤体育公园,"112.976618,28.226664",公交地铁,紫凤体育公园南向停车场,新河路与新河巷交叉口东北80米,"112.976828,28.225806",[],[],97
紫凤体育公园,"112.976618,28.226664",公交地铁,新河(公交站),106路;11路;28路;357路;804路;907路,"112.975809,28.227224",[],[],100
紫凤体育公园,"112.976618,28.226664",公交地铁,紫凤公园停车场,五水场支路与五水厂支路交叉口西北40米,"112.977589,28.227207",[],[],112
紫凤体育公园,"112.976618,28.226664",公交地铁,湘江中路辅路-道路停车位,湘江中路与三一大道交叉口北80米,"112.975397,28.226537",[],[],120
紫凤体育公园,"112.976618,28.226664",公交地铁,地面停车场(出入口),五水厂支路与新河路交叉口东20米,"112.977872,28.226936",[],[],126
紫凤体育公园,"112.976618,28.226664",公交地铁,地面停车场,五水厂支路与新河路交叉口东20米,"112.977937,28.226864",[],[],131
紫凤体育公园,"112.976618,28.226664",公交地铁,停车场(出入口),新河路124号附近,"112.978123,28.226401",[],[],150
紫凤体育公园,"112.976618,28.226664",公交地铁,湘江二桥1号停车场,新河路69号紫凤体育公园,"112.978262,28.226804",[],[],162
紫凤体育公园,"112.976618,28.226664",公交地铁,停车场,新河路与黄兴北路交叉口西120米,"112.978831,28.226442",[],[],218
紫凤体育公园,"112.976618,28.226664",公交地铁,长沙市水质检测中心停车场(出入口),新河路8号附近,"112.975574,28.224833",[],[],228
紫凤体育公园,"112.976618,28.226664",公交地铁,长沙市水质检测中心停车场,新河路与湘江中路交叉口东40米,"112.975789,28.224747",[],[],228
紫凤体育公园,"112.976618,28.226664",公交地铁,瀚江府地下停车场(南门出入口),瀚江府地下停车场,"112.976939,28.229201",[],[],284
紫凤体育公园,"112.976618,28.226664",公交地铁,瀚江府地下停车场,湘江北路三段1200号瀚江府,"112.976818,28.229505",[],[],316
紫凤体育公园,"112.976618,28.226664",公交地铁,古开福寺地面停车场(入口),古开福寺地面停车场,"112.980288,28.226593",[],[],360
紫凤体育公园,"112.976618,28.226664",公交地铁,停车场(出入口),开福寺路与新河巷交叉口西60米,"112.976067,28.223403",[],[],367
紫凤体育公园,"112.976618,28.226664",公交地铁,湖南省粮食局停车场,开福寺地铁站1号口步行360米,"112.975574,28.223361",[],[],381
紫凤体育公园,"112.976618,28.226664",公交地铁,古开福寺地面停车场,黄兴北路与动力路交叉口东北80米,"112.980455,28.225664",[],[],392
紫凤体育公园,"112.976618,28.226664",公交地铁,停车场,开福寺路与新河巷交叉口西南60米,"112.976208,28.223144",[],[],393
紫凤体育公园,"112.976618,28.226664",公交地铁,湘江二桥2号停车场,开福寺地铁站出入口步行330米,"112.980329,28.225279",[],[],395
晓园公园,"113.008393,28.195079",餐饮,胡记面粉店(湖南富丽华大酒店南),八一路与晓园路交叉口东南200米,"113.008500,28.195974",[],4.0,100
晓园公园,"113.008393,28.195079",餐饮,宝物珑,五一大道70号晓园公园内(西北角),"113.007575,28.195675",0731-88806599,4.0,104
晓园公园,"113.008393,28.195079",餐饮,鸭香全酱板鸭工厂店,五里牌街道八一路友谊阿波罗西门正对面,"113.008468,28.196240",[],4.1,129
晓园公园,"113.008393,28.195079",餐饮,崇贤馆,五一大道70号晓园公园,"113.009758,28.195142",15111029999,4.7,134
晓园公园,"113.008393,28.195079",餐饮,越来越好(小吃店),晓园路19号(长沙火车站地铁站1号口步行480米),"113.006977,28.195574",15367867496,4.2,149
晓园公园,"113.008393,28.195079",餐饮,杭州小笼包(长沙大厦店),晓园路社区卫生服务站东南门旁,"113.006937,28.195656",[],3.8,156
晓园公园,"113.008393,28.195079",餐饮,湘村小灶(火车站店),朝阳路228号(绝味鸭脖隔壁),"113.007420,28.193876",13574130229,4.5,164
晓园公园,"113.008393,28.195079",餐饮,湘潭人自制剁椒小炒肉粉手工面,晓园路25-27号,"113.006951,28.195852",15675112792,3.9,165
晓园公园,"113.008393,28.195079",餐饮,杨师傅·长沙口味菜,晓园路与五一大道交叉口北140米,"113.006952,28.195860",17680144020;19313120405,3.7,165
晓园公园,"113.008393,28.195079",餐饮,虾味仙老长沙龙虾馆,五一大道与晓园电器城路交叉口东北60米,"113.010034,28.194528",[],[],172
晓园公园,"113.008393,28.195079",餐饮,常德家菜馆(晓园路店),晓园路36号,"113.007198,28.196223",0731-82292113,3.7,173
晓园公园,"113.008393,28.195079",餐饮,鸭宗师王饺儿酱卤工厂店,八一路与晓园路交叉口东南140米,"113.008379,28.196672",[],3.6,177
晓园公园,"113.008393,28.195079",餐饮,刘记特色里脊肉(晓园店),晓园路50-2,"113.007211,28.196313",18673740723,4.3,179
晓园公园,"113.008393,28.195079",餐饮,毅哥家长沙本地菜,八一路35号逸兰酒店侧30米,"113.007869,28.196654",[],4.3,182
晓园公园,"113.008393,28.195079",餐饮,枣木牌北京烤鸭(晓园路店),晓园路39号,"113.006928,28.196093",18153795705,4.1,182
晓园公园,"113.008393,28.195079",餐饮,三津汤包,朝阳路与五一大道交叉口南40米,"113.007140,28.193846",15874839936,3.9,184
晓园公园,"113.008393,28.195079",餐饮,老院子茶苑,八一路7号(长沙火车站地铁站6号口步行460米),"113.007951,28.196739",13787318518,3.9,189
晓园公园,"113.008393,28.195079",餐饮,益阳麻辣烫(湘运小区店),晓园路52号湘运小区,"113.007211,28.196429",[],3.8,189
晓园公园,"113.008393,28.195079",餐饮,彭厨(八一店),八一路35号(长沙火车站地铁站6号口步行420米),"113.008449,28.196787",0731-84915777;13142036677,4.9,190
晓园公园,"113.008393,28.195079",餐饮,大厨小炒湘菜馆,车站中路与五一大道交叉口西北100米,"113.010314,28.195364",15111493377,4.0,191
晓园公园,"113.008393,28.195079",住宿,山水时尚酒店(长沙五一广场火车站地铁站店),五一东路47号(长沙火车站地铁站1号口步行270米),"113.007643,28.193609",0731-84506888,4.7,179
晓园公园,"113.008393,28.195079",住宿,宜必思尚品酒店(长沙火车站地铁站店),五一大道34号(长沙火车站地铁站1号口步行100米),"113.010172,28.194513",0731-82918666,4.8,185
晓园公园,"113.008393,28.195079",住宿,逸兰酒店(长沙八一路阿波罗店),八一路35号(长沙火车站地铁站6号口步行400米),"113.008187,28.196522",0731-85187666;18008499090,4.0,161
晓园公园,"113.008393,28.195079",住宿,长沙金湖宾馆(火车站店),车站中路263号晓园大厦二楼,"113.009980,28.195245",15608419800;18569035681,3.5,156
晓园公园,"113.008393,28.195079",住宿,长乐酒店(长沙火车站晓园公园店),晓园路11号晓园公园西门正对面,"113.006931,28.195288",0731-85056092;13055175315,3.2,145
晓园公园,"113.008393,28.195079",住宿,桔子酒店(长沙五一广场袁家岭地铁站店),五一大道59号长沙大厦,"113.006528,28.193727",0731-82866330,4.7,236
晓园公园,"113.008393,28.195079",住宿,橙果酒店(火车站店),五一大道1号(长沙火车站地铁站1号口旁),"113.010184,28.193682","0731-88336699;19198079691;0731-88336699,0",4.5,234
晓园公园,"113.008393,28.195079",住宿,醒山纪沙野酒店(长沙五一大道长沙火车站地铁站店),朝阳路311号(长沙火车站地铁站1号口步行460米),"113.006607,28.193422",0731-88156688,4.7,254
晓园公园,"113.008393,28.195079",住宿,长沙国旅宾馆,晓园大厦11层(长沙火车站地铁站1号口步行210米),"113.009751,28.195136",0731-85863702,2.3,133
晓园公园,"113.008393,28.195079",住宿,IU酒店(长沙火车站地铁站店),车站中路309号(火车站对面),"113.010916,28.195586",0731-89821777,4.7,253
晓园公园,"113.008393,28.195079",住宿,长沙湘航酒店(长沙火车站店),"朝阳路226号(朝阳路与五一大道交汇处东南角,近机场大巴始发站)","113.007098,28.193771",0731-82952632;13755139428,4.5,193
晓园公园,"113.008393,28.195079",住宿,晓园精选酒店,车站中路263号(长沙火车站地铁站6口步行140米),"113.010768,28.194535",0731-85143878;13973148023,4.3,240
晓园公园,"113.008393,28.195079",住宿,维也纳酒店(五一大道火车站地铁站店),五里牌车站中路305号泰成大厦1层,"113.010935,28.195498","0731-89716888;18107312788;0731-89716888,0",3.8,253
晓园公园,"113.008393,28.195079",住宿,你好酒店(长沙五一广场袁家岭地铁站店),五一大道59号长沙大厦F1层,"113.006286,28.193808",0731-88164999,4.8,250
晓园公园,"113.008393,28.195079",住宿,星成上品酒店(长沙火车站地铁站店),五一大道2号(长沙火车站地铁站1号口步行100米),"113.010354,28.194478",0731-88590880;0731-88590882;13713693075,3.7,203
晓园公园,"113.008393,28.195079",住宿,如家酒店(长沙火车站地铁站店),车站中路279号(长沙火车站地铁站6口步行80米),"113.010802,28.194821",0731-85795298,4.2,238
晓园公园,"113.008393,28.195079",住宿,全佳酒店(长沙火车站出站口店),车站中路277号(长沙火车站地铁站6号口步行70米),"113.010779,28.195068",0731-85380668,4.1,234
晓园公园,"113.008393,28.195079",住宿,如家派柏云酒店(长沙火车站地铁站店),车站中路279号(长沙火车站地铁站6号口步行80米),"113.010790,28.194870",0731-85820798;18175890180,4.1,236
晓园公园,"113.008393,28.195079",住宿,汉唐四季酒店(五一广场长沙站地铁站店),"车站中路319号(长株谭汽车站旁,火车站广场对面)","113.010948,28.195939",0731-88102997;18390960638,4.4,268
晓园公园,"113.008393,28.195079",住宿,长沙友谊旅馆,车站中路263号晓园大厦F8层,"113.009959,28.195012",13879068821;13979002749,4.5,153
晓园公园,"113.008393,28.195079",购物,宝物珑,五一大道70号晓园公园内(西北角),"113.007575,28.195675",0731-88806599,4.0,104
晓园公园,"113.008393,28.195079",购物,大地音响(晓园大厦1栋店),车站中路263号晓园大厦F1层,"113.009727,28.195170",[],3.4,131
晓园公园,"113.008393,28.195079",购物,湘汇636晨慧烟酒店(晓园大厦店),五里牌街道附2号晓园大厦101,"113.009736,28.195128",15386408375,3.9,131
晓园公园,"113.008393,28.195079",购物,贵州茅台(阿波罗商业广场店),晓园大厦北门旁(长沙火车站地铁站6号口步行130米),"113.009816,28.195254",[],3.5,140
晓园公园,"113.008393,28.195079",购物,家业棋牌室(晓园大厦店),晓园大厦102室(长沙火车站地铁站6号口步行150米),"113.009825,28.195236",18873174444,3.7,141
晓园公园,"113.008393,28.195079",购物,华兰名烟名酒名茶形象总店,晓园路9号(长沙火车站地铁站6号口步行480米),"113.006937,28.195138",0731-82283597,4.4,143
晓园公园,"113.008393,28.195079",购物,花开相爱鲜花店,车站中路263号晓园大厦1层103号,"113.009901,28.195239",13607312393;13715114517,4.0,149
晓园公园,"113.008393,28.195079",购物,吉盟超市(晓园路店),八一路阿波罗商业广场一楼,"113.007211,28.195958",13787000521,4.2,151
晓园公园,"113.008393,28.195079",购物,珊珊便利店,五一大道与朝阳路交叉口东南80米,"113.007734,28.193815",[],[],154
晓园公园,"113.008393,28.195079",购物,金华丽湘绣,五一大道49(长沙火车站地铁站1号口步行270米),"113.007462,28.193875",0731-84467695,3.8,162
晓园公园,"113.008393,28.195079",购物,Tineco添可(长沙友阿电器阿波罗广场店),八一路阿波罗商业广场,"113.009165,28.196399",13548774950;13975122097,3.9,165
晓园公园,"113.008393,28.195079",购物,中国移动4G,龙骧交通发展集团有限责任公司晓园宿舍西门旁,"113.007194,28.196126",13548746668;13975102376,3.8,165
晓园公园,"113.008393,28.195079",购物,偶遇,晓园路26号(长沙火车站地铁站6口步行460米),"113.007194,28.196126",13975108610,3.9,165
晓园公园,"113.008393,28.195079",购物,老长沙,五一东路橙果大酒店旁,"113.010016,28.194531",18073607625;19313166844,3.8,170
晓园公园,"113.008393,28.195079",购物,肖德食品店,八一路与晓园路交叉口东南140米,"113.008381,28.196647",13574847809,3.6,174
晓园公园,"113.008393,28.195079",购物,友阿电器(阿波罗商业广场店),八一路1号(阿波罗商业广场一楼西区),"113.008843,28.196602",0731-82292286,4.7,175
晓园公园,"113.008393,28.195079",购物,贵知便利店,五一东路2号晓园步行街,"113.010185,28.194965",18932466083,4.0,176
晓园公园,"113.008393,28.195079",购物,诚小臣烟酒(长沙五一广场火车站店),五一大道与朝阳路交叉口东南100米,"113.007704,28.193612",18900761593,4.1,176
晓园公园,"113.008393,28.195079",购物,金苹果国际大市场(阿波罗商业广场店),八一路1号阿波罗商业广场3F层,"113.009066,28.196554",[],3.8,176
晓园公园,"113.008393,28.195079",购物,百诚超市批发,五一大道36号(长沙火车站地铁站1号口步行150米),"113.010073,28.194490",18229912488,3.9,177
晓园公园,"113.008393,28.195079",学校,泰国格乐大学招生办公室,五一大道98号湖南省商务厅二号楼415,"113.006025,28.195125",17871909223,[],232
晓园公园,"113.008393,28.195079",学校,湘德职业培训学校,东二环一段锦泰广场国际商务中心3楼,"113.010368,28.197591",[],3.8,340
晓园公园,"113.008393,28.195079",学校,燕山小学,长岛路24号(袁家岭地铁站3号口步行490米),"113.004753,28.196045",0731-82560205,3.5,372
晓园公园,"113.008393,28.195079",学校,湖南老干部党校,蓉园路6号,"113.007252,28.198768",0731-88607277,[],425
晓园公园,"113.008393,28.195079",学校,湖南老干部大学,蓉园路6号,"113.008170,28.199115",0731-88607258,[],449
晓园公园,"113.008393,28.195079",学校,长沙铁路总公司老年大学,五一大道平安街52-8号铁路文化宫,"113.004185,28.192879",[],[],480
晓园公园,"113.008393,28.195079",学校,长沙铁路第一中学综合楼,平安街长沙铁路第一中学,"113.004675,28.191799",[],[],516
晓园公园,"113.008393,28.195079",学校,长沙铁路第一中学,向韶村平安街90号(袁家岭地铁站2号口步行390米),"113.003868,28.192002",0731-89936703,[],560
晓园公园,"113.008393,28.195079",学校,湖南行政学院(蓉园校区),车站北路与车湘街交叉口西40米,"113.010192,28.200126",[],[],588
晓园公园,"113.008393,28.195079",学校,湖南省直机关行政学院,车站北路109号,"113.010227,28.200136",[],[],591
晓园公园,"113.008393,28.195079",学校,长沙铁路第一幼儿园,曙光北路25号(袁家岭地铁站2号口步行270米),"113.002600,28.192541",15273176765,0.0,634
晓园公园,"113.008393,28.195079",学校,湖南省人民政府直属机关第三幼儿院,燕山街127号湖南省人民政府直属机关,"113.001341,28.196159",0731-84468758,0.0,702
晓园公园,"113.008393,28.195079",学校,芙蓉区教育局朝阳幼儿园(朝阳街),朝阳街78号凯通国际城内,"113.008679,28.188576",0731-89801192;0731-89801195,0.0,724
晓园公园,"113.008393,28.195079",学校,长沙铁路第二幼儿园,金苹果大市场西南车站中路东,"113.011785,28.187155",0731-82636921,0.0,942
晓园公园,"113.008393,28.195079",学校,湖南德深职业学校,东二环一段1193号,"113.017988,28.196327",[],4.4,951
晓园公园,"113.008393,28.195079",文体中心,潇湘国际影城(长沙阿波罗店),八一路1号阿波罗商业广场4层,"113.008678,28.196433",0731-89965999,4.4,153
晓园公园,"113.008393,28.195079",文体中心,AHAVA,八一路与车站北路交叉口西南180米,"113.009596,28.196546",[],0.2,201
晓园公园,"113.008393,28.195079",文体中心,天天好心情,晓园路与八一路交叉口西南140米,"113.006660,28.196064",[],3.6,202
晓园公园,"113.008393,28.195079",文体中心,BLACK SHOP·嘿店实景,车站中路309号泰城大厦一楼4门面,"113.010478,28.195331",17375782000,2.4,206
晓园公园,"113.008393,28.195079",文体中心,黑店剧本推理社,车站中路与五一大道交叉口西北100米,"113.010514,28.195346",17375782000,4.0,210
晓园公园,"113.008393,28.195079",文体中心,啪啪网咖,长沙大厦南栋写字楼,"113.006833,28.193544",[],3.7,229
晓园公园,"113.008393,28.195079",文体中心,新银都交谊舞会所,朝阳路339号朝阳大厦和五一路交叉口新银都交谊舞会所二楼,"113.006868,28.193512",[],4.7,229
晓园公园,"113.008393,28.195079",文体中心,美度瑜伽,五里牌街道五一大道100号省商务厅业务楼2层,"113.006061,28.194660",0731-82296299,4.4,233
晓园公园,"113.008393,28.195079",文体中心,拍拍网咖·台球·棋牌·忆楚管理,朝阳路339号和五一路交叉口,"113.006855,28.193450",18175161316,4.6,235
晓园公园,"113.008393,28.195079",文体中心,欢歌K歌足浴(五一大道店),五一大道59号长沙大厦B1层,"113.006387,28.193836",[],4.6,240
晓园公园,"113.008393,28.195079",文体中心,潇湘国际影城老戏骨俱乐部,八一路1号阿波罗商业广场4F层,"113.010117,28.196712",[],3.7,248
晓园公园,"113.008393,28.195079",文体中心,欢歌KTV(五一大道店),五一大道59号长沙大厦F1层,"113.006344,28.193764",[],3.9,248
晓园公园,"113.008393,28.195079",文体中心,ANDA主题派对乐园(阿波罗商业广场),车站中路345号阿波罗商业广场3F层,"113.010703,28.196793",[],3.6,296
晓园公园,"113.008393,28.195079",文体中心,赛伊儿网吧,朝阳路309号中国农业银行(长沙朝阳路支行)楼上,"113.006742,28.192837",[],3.8,297
晓园公园,"113.008393,28.195079",文体中心,网联网咖(火车站赛伊儿店),五一路与朝阳路交汇处金色华庭2楼,"113.006742,28.192774",18627589693,3.9,303
晓园公园,"113.008393,28.195079",文体中心,茗点棋牌,车站北路与八一路交叉口西160米,"113.009391,28.197672",[],3.7,304
晓园公园,"113.008393,28.195079",文体中心,周姐棋牌店,五一东村西区东2门旁,"113.008226,28.192257",[],3.6,314
晓园公园,"113.008393,28.195079",文体中心,富丽华娱乐会所,富丽华大酒店八一路店2层,"113.007965,28.197894",[],3.7,316
晓园公园,"113.008393,28.195079",文体中心,太和棋牌店,五一东村北区12栋,"113.008045,28.192241",[],3.9,317
晓园公园,"113.008393,28.195079",文体中心,星图时光私影,嘀嘀酒店6楼5025,"113.010672,28.192986",17872306019,3.7,322
晓园公园,"113.008393,28.195079",公交地铁,阿波罗商业广场停车场(出入口),阿波罗商业广场停车场,"113.008723,28.195894",[],[],96
晓园公园,"113.008393,28.195079",公交地铁,长株潭汽车站(公交站),长株潭汽车站-张家界中心汽车站,"113.008451,28.196024",[],[],105
晓园公园,"113.008393,28.195079",公交地铁,阿波罗商业广场地下停车场(出入口),小天才阿波罗四楼西侧60米,"113.008764,28.196015",[],[],110
晓园公园,"113.008393,28.195079",公交地铁,停车场(湖南富丽华大酒店南),车站北路晓园公园旁(阿波罗商业广场西),"113.008136,28.196109",[],[],117
晓园公园,"113.008393,28.195079",公交地铁,阿波罗商业广场地下停车场,八一路1号阿波罗商业广场,"113.008782,28.196110",[],[],120
晓园公园,"113.008393,28.195079",公交地铁,民航大酒店停车场,五一东路47号民航大酒店,"113.007701,28.194054",[],[],132
晓园公园,"113.008393,28.195079",公交地铁,中国银行(芙蓉支行营业部)-停车场(出入口),长沙火车站地铁站1号口步行230米,"113.008044,28.193912",[],[],134
晓园公园,"113.008393,28.195079",公交地铁,山水时尚酒店长沙五一大道火车站地铁站店地面停车点(出入口),山水时尚酒店长沙五一大道火车站地铁站店地面停车点,"113.007916,28.193939",[],[],135
晓园公园,"113.008393,28.195079",公交地铁,阿波罗商业广场停车场(入口),阿波罗商业广场停车场,"113.009697,28.195672",[],[],143
晓园公园,"113.008393,28.195079",公交地铁,科佳美食广场地面停车场,五一大道与车站中路交叉口西120米,"113.009707,28.194480",[],[],145
晓园公园,"113.008393,28.195079",公交地铁,科佳美食广场地面停车场(出入口),五一大道与车站中路交叉口西120米,"113.009707,28.194480",[],[],145
晓园公园,"113.008393,28.195079",公交地铁,晓园路(公交站),112路;126路;127路;136路;1路;405路,"113.007101,28.195795",[],[],149
晓园公园,"113.008393,28.195079",公交地铁,山水时尚酒店长沙五一大道火车站地铁站店地面停车点,五一东路47号山水时尚酒店(长沙五一大道火车站地铁站店),"113.007692,28.193823",[],[],155
晓园公园,"113.008393,28.195079",公交地铁,长沙市第八医院停车场(出入口),长沙市中医医院东院停车场,"113.009326,28.193908",[],[],159
晓园公园,"113.008393,28.195079",公交地铁,停车场(湖南省红十字急救医院西),五一大道与朝阳路交叉口东南40米,"113.007293,28.194005",[],[],161
晓园公园,"113.008393,28.195079",公交地铁,湖南机场集团机场巴士候车室,五一大道49号,"113.007554,28.193818",[],[],162
晓园公园,"113.008393,28.195079",公交地铁,中国银行(芙蓉支行营业部)-停车场,五一大道43号(长沙火车站地铁站1号口步行260米),"113.008026,28.193634",[],[],164
晓园公园,"113.008393,28.195079",公交地铁,晓园路17号大院停车场,五里牌车站北路晓园公园东门,"113.006625,28.195408",[],[],177
晓园公园,"113.008393,28.195079",公交地铁,湖南省商务厅停车场,五一大道98号湖南省商务厅,"113.006584,28.195082",[],[],177
晓园公园,"113.008393,28.195079",公交地铁,联动云网点-科佳美食城停车场,五一大道8号(长沙火车站地铁站1号口步行80米),"113.010087,28.194408",[],[],182
金峰公园,"112.922970,28.235575",餐饮,陆号栋私房菜(岳阳烧烤虾尾),含光路金星佳园小区6栋一单元,"112.923726,28.237550",[],4.4,232
金峰公园,"112.922970,28.235575",餐饮,云尚茶道(宁商大厦店),广泰锦苑北1门旁,"112.925218,28.236376",[],3.8,237
金峰公园,"112.922970,28.235575",餐饮,玖渡·宴(市政府店),含光路广泰锦苑1栋9楼,"112.925410,28.236356",18692239229;18773189697,4.1,254
金峰公园,"112.922970,28.235575",餐饮,黄胖子夜宵城(长塘子安置小区店),含光路788号,"112.925281,28.237040",13637485212,4.2,279
金峰公园,"112.922970,28.235575",餐饮,汴京炸鸡(金峰巷店),金峰巷87号附近,"112.923146,28.233070",13975860803;18975160803,4.1,279
金峰公园,"112.922970,28.235575",餐饮,艾大姐粉面(金星佳园小区店),望岳街道含光路金星安置小区10栋001(卓越·蔚蓝海岸附近),"112.924303,28.237854",[],4.2,285
金峰公园,"112.922970,28.235575",餐饮,利丰食府(山水新城店),山水新城西南门东60米,"112.921456,28.237803",13507482175,3.8,289
金峰公园,"112.922970,28.235575",餐饮,新疆美味烤羊肉串火锅店,金峰小区北苑金峰巷71号,"112.923444,28.233004",17690668368,3.6,289
金峰公园,"112.922970,28.235575",餐饮,欢喜米糕铺,西二环与西二环出口交叉口东南260米,"112.923120,28.232916",[],3.4,296
金峰公园,"112.922970,28.235575",餐饮,新疆艾力烧烤店(广泰锦苑店),广泰锦苑北2门旁,"112.925966,28.236238",18817140041,4.0,302
